assertion_id,CPI_baseline_only,nonportability_score_baseline_only,CPI_tier_baseline_only,included_features,excluded_features_due_to_leakage
496573,13.2308,86.7692,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
463332,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
463318,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
463308,8.6154,91.3846,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
463292,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
452184,8.6154,91.3846,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
448976,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
446418,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
432733,8.6154,91.3846,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
432148,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
431948,15.3846,84.6154,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
429979,8.6154,91.3846,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
426612,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
426254,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
423108,8.6154,91.3846,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
422443,8.6154,91.3846,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
421358,8.6154,91.3846,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
420342,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
419109,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
406440,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
406435,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
406434,15.3846,84.6154,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
406427,15.3846,84.6154,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
406426,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
406419,8.6154,91.3846,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
406418,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
406415,10.7692,89.2308,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
406396,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
403732,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
392337,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
389150,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
374130,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1415503,49.2308,50.7692,low_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1343372,49.2308,50.7692,low_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1065921,49.2308,50.7692,low_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
812588,43.0769,56.9231,low_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
620398,49.2308,50.7692,low_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
527017,49.2308,50.7692,low_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
441101,49.2308,50.7692,low_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1805497,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1805396,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1773663,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1745086,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1710227,0.0,100.0,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1693182,46.1538,53.8462,low_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1527876,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1527868,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1524904,13.2308,86.7692,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1499030,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1496297,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1480185,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1479669,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1474443,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1472640,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1467901,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1451617,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1441921,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1441891,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1410932,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1384586,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1383749,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1363823,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1346560,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1342890,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1330215,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1213111,1.5385,98.4615,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1119951,0.0,100.0,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1119950,40.0,60.0,low_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1072928,6.1538,93.8462,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
1072597,4.0,96.0,severe_non_portability,evidence_collision_index;regime_membership_count;single_model_repair_required;is_unanchored_assertion_state;is_disease_model_collision;is_penetrance_boundary;is_ancestry_concentrated;regime_tension_class;baseline_review_category;number_submitters_2023-01;allele_anchoring_state;is_canonical_monogenic;curation_tier,classification_change;condition_label_change;number_submitters_2026-04;plp_destabilized;review_status_2026-04;review_status_change;review_weakened
